,RosterID,No.,Acronym,Name,Position,GamesPlayed,GamesStarted,Weight,Height,College,BirthDate,Years,Age,AV
71,cin40,40,cin,Brandon Wilson,CB,9,1.0,200.0,5-10,Houston,7/27/1994,4,27.0,1.0
72,cin55,55,cin,Logan Wilson,LB,13,13.0,241.0,6-2,Wyoming,7/8/1996,1,25.0,8.0
73,cin95,95,cin,Renell Wren,DL,1,0.0,315.0,6-5,Arizona St.,10/23/1995,2,26.0,0.0
0,buf97,97,buf,Mario Addison,DE,17,0.0,260.0,6-3,Troy,9/6/1987,10,34.0,2.0
1,buf17,17,buf,Josh Allen,QB,17,17.0,237.0,6-5,Wyoming,5/21/1996,3,25.0,19.0
2,buf51,51,buf,Eli Ankou,DT,5,0.0,325.0,6-3,UCLA,6/8/1994,4,27.0,1.0
3,buf96,96,buf,Boogie Basham,DL,8,0.0,281.0,6-3,Wake Forest,12/16/1997,Rook,24.0,1.0
4,buf02,2,buf,Tyler Bass,K,17,0.0,183.0,5-10,Georgia Southern,2/14/1997,1,24.0,3.0
5,buf71,71,buf,Ryan Bates,OL,17,4.0,302.0,6-4,Penn St.,2/14/1997,2,24.0,3.0
6,buf11,11,buf,Cole Beasley,WR,16,8.0,174.0,5-8,SMU,4/26/1989,9,32.0,7.0
7,buf65,65,buf,Ike Boettger,G,15,10.0,313.0,6-6,Iowa,10/5/1994,3,27.0,5.0
8,buf22,22,buf,Matt Breida,RB,9,0.0,195.0,5-10,Georgia Southern,2/28/1995,4,26.0,2.0
9,buf79,79,buf,Spencer Brown,OT,13,10.0,311.0,6-9,Northern Iowa,2/28/1998,Rook,23.0,6.0
10,buf90,90,buf,Brandin Bryant,DL,2,0.0,294.0,6-3,Florida Atlantic,9/16/1993,2,28.0,0.0
11,buf94,94,buf,Vernon Butler,DT,10,1.0,330.0,6-4,Louisiana Tech,6/14/1994,5,27.0,1.0
12,buf13,13,buf,Gabriel Davis,WR,16,4.0,210.0,6-2,Central Florida,4/1/1999,1,22.0,5.0
13,buf73,73,buf,Dion Dawkins,OG,16,15.0,320.0,6-5,Temple,4/26/1994,4,27.0,12.0
14,buf14,14,buf,Stefon Diggs,WR,17,17.0,191.0,6-0,Maryland,11/29/1993,6,28.0,12.0
15,buf53,53,buf,Tyrel Dodson,LB,16,0.0,237.0,6-0,Texas A&M,6/25/1998,1,23.0,2.0
16,buf77,77,buf,Jamil Douglas,OG,1,0.0,309.0,6-4,Arizona St.,2/28/1992,6,29.0,0.0
17,buf72,72,buf,Tommy Doyle,OL,11,0.0,320.0,6-8,Miami (OH),5/6/1998,Rook,23.0,1.0
18,buf49,49,buf,Tremaine Edmunds,ILB,15,15.0,250.0,6-5,Virginia Tech,5/2/1998,3,23.0,9.0
19,buf57,57,buf,A.J. Epenesa,DL,14,0.0,260.0,6-6,Iowa,9/15/1998,1,23.0,1.0
20,buf76,76,buf,Jon Feliciano,OG,9,6.0,325.0,6-4,Miami (FL),2/10/1992,6,29.0,3.0
21,buf69,69,buf,Reid Ferguson,LS,17,0.0,235.0,6-2,LSU,3/24/1994,4,27.0,1.0
22,buf74,74,buf,Cody Ford,OL,15,7.0,329.0,6-3,Oklahoma,12/28/1996,2,25.0,4.0
23,buf42,42,buf,Joe Giles-Harris,LB,2,0.0,234.0,6-2,Duke,4/1/1997,2,24.0,0.0
24,buf41,41,buf,Reggie Gilliam,TE,16,5.0,244.0,6-0,Toledo,8/20/1997,1,24.0,0.0
25,buf03,3,buf,Matt Haack,P,17,0.0,205.0,6-0,Arizona St.,7/25/1994,4,27.0,1.0
26,buf31,31,buf,Damar Hamlin,S,14,0.0,200.0,6-0,Pittsburgh,3/24/1998,Rook,23.0,1.0
27,buf68,68,buf,Bobby Hart,OG,1,0.0,310.0,6-5,Florida St.,8/21/1994,6,27.0,0.0
28,buf16,16,buf,Isaiah Hodgins,WR,1,0.0,210.0,6-4,Oregon St.,10/21/1998,Rook,23.0,0.0
29,buf55,55,buf,Jerry Hughes,DE,17,16.0,254.0,6-2,TCU,8/13/1988,11,33.0,9.0
30,buf23,23,buf,Micah Hyde,CB,17,17.0,197.0,6-0,Iowa,12/31/1990,8,31.0,12.0
31,buf30,30,buf,Dane Jackson,CB,17,6.0,180.0,5-11,Pittsburgh,11/29/1996,1,25.0,3.0
32,buf46,46,buf,Jaquan Johnson,CB,17,1.0,191.0,5-10,Miami (FL),11/6/1995,2,26.0,1.0
33,buf24,24,buf,Taron Johnson,CB,16,15.0,192.0,5-11,Weber St.,7/27/1996,3,25.0,6.0
34,buf25,25,buf,Taiwan Jones,RB,17,0.0,195.0,6-0,East. Washington,7/26/1988,10,33.0,0.0
35,buf54,54,buf,A.J. Klein,ILB,15,4.0,240.0,6-1,Iowa St.,7/30/1991,8,30.0,4.0
36,buf88,88,buf,Dawson Knox,TE,15,14.0,254.0,6-4,Mississippi,11/14/1996,2,25.0,6.0
37,buf15,15,buf,Jake Kumerow,WR,15,2.0,209.0,6-4,Wisconsin–Whitewater,2/17/1992,3,29.0,0.0
38,buf47,47,buf,Cameron Lewis,DB,7,1.0,185.0,5-9,Buffalo,4/13/1997,1,24.0,1.0
39,buf98,98,buf,Star Lotulelei,DT,11,8.0,315.0,6-2,"Snow College (UT),Utah",12/20/1989,8,32.0,5.0
40,buf44,44,buf,Tyler Matakevich,ILB,17,0.0,235.0,6-1,Temple,12/22/1992,5,29.0,2.0
41,buf19,19,buf,Isaiah McKenzie,WR,15,2.0,173.0,5-8,Georgia,4/9/1995,4,26.0,2.0
42,buf58,58,buf,Matt Milano,OLB,16,16.0,223.0,6-0,Boston Col.,7/28/1994,4,27.0,10.0
43,buf60,60,buf,Mitch Morse,OT,17,17.0,305.0,6-6,Missouri,4/21/1992,6,29.0,8.0
44,buf20,20,buf,Zack Moss,RB,13,0.0,205.0,5-9,Utah,12/15/1997,1,24.0,4.0
45,buf33,33,buf,Siran Neal,CB,17,0.0,206.0,6-0,Jacksonville St.,8/4/1994,3,27.0,1.0
46,buf93,93,buf,Efe Obada,LB,10,1.0,265.0,6-6,None,4/13/1992,3,29.0,2.0
47,buf91,91,buf,Ed Oliver,DL,17,17.0,287.0,6-1,Houston,12/12/1997,2,24.0,10.0
48,buf99,99,buf,Harrison Phillips,DT,14,8.0,307.0,6-3,Stanford,1/25/1996,3,25.0,6.0
49,buf21,21,buf,Jordan Poyer,CB,16,16.0,191.0,6-0,Oregon St.,4/25/1991,8,30.0,13.0
50,buf50,50,buf,Gregory Rousseau,DE,17,17.0,266.0,6-6,Miami (FL),4/5/2000,Rook,21.0,10.0
51,buf01,1,buf,Emmanuel Sanders,WR,14,13.0,180.0,5-11,SMU,3/17/1987,11,34.0,6.0
52,buf26,26,buf,Devin Singletary,RB,17,16.0,203.0,5-7,Florida Atlantic,9/3/1997,2,24.0,8.0
53,buf59,59,buf,Andre Smith,ILB,15,0.0,240.0,6-0,North Carolina,4/20/1997,3,24.0,2.0
54,buf05,5,buf,Marquez Stevenson,WR,5,0.0,190.0,6-0,Houston,3/26/1998,Rook,23.0,0.0
55,buf89,89,buf,Tommy Sweeney,TE,13,3.0,251.0,6-5,Boston Col.,7/1/1995,2,26.0,0.0
56,buf10,10,buf,Mitchell Trubisky,QB,6,0.0,220.0,6-2,North Carolina,8/20/1994,4,27.0,0.0
57,buf39,39,buf,Levi Wallace,CB,17,17.0,179.0,6-0,Alabama,6/12/1995,3,26.0,7.0
58,buf81,81,buf,Kahale Warring,TE,1,0.0,252.0,6-5,San Diego St.,3/23/1997,1,24.0,0.0
59,buf07,7,buf,Davis Webb,QB,1,0.0,225.0,6-5,California,1/22/1995,3,26.0,0.0
60,buf27,27,buf,Tre'Davious White,CB,11,11.0,192.0,5-11,LSU,1/16/1995,4,26.0,4.0
61,buf75,75,buf,Daryl Williams,OT,17,17.0,330.0,6-6,Oklahoma,8/31/1992,6,29.0,10.0
62,buf61,61,buf,Justin Zimmer,DT,6,0.0,300.0,6-3,Ferris St.,10/23/1992,3,29.0,1.0
0,den95,95,den,McTelvin Agim,DL,7,0.0,309.0,6-3,Arkansas,9/25/1997,1,24.0,1.0
1,den76,76,den,Calvin Anderson,T,11,3.0,300.0,6-5,"Rice,Texas",3/25/1996,1,25.0,2.0
2,den75,75,den,Quinn Bailey,T,4,0.0,323.0,6-6,Arizona St.,10/18/1995,2,26.0,0.0
3,den34,34,den,Essang Bassey,DB,1,0.0,190.0,5-10,Wake Forest,8/12/1998,1,23.0,0.0
4,den83,83,den,Andrew Beck,TE,12,0.0,255.0,6-3,Texas,5/15/1996,2,25.0,0.0
5,den46,46,den,Jacob Bobenmoyer,LS,17,0.0,235.0,6-2,Northern Colorado,5/28/1997,1,24.0,1.0
6,den72,72,den,Garett Bolles,OT,14,14.0,300.0,6-5,"Snow College (UT),Utah",5/27/1992,4,29.0,7.0
7,den26,26,den,Mike Boone,RB,8,0.0,205.0,5-10,Cincinnati,7/30/1995,3,26.0,0.0
8,den05,5,den,Teddy Bridgewater,QB,14,14.0,215.0,6-2,Louisville,11/10/1992,7,29.0,10.0
9,den17,17,den,John Brown,WR,2,0.0,178.0,5-11,Pittsburg St.,4/3/1990,7,31.0,0.0
10,den56,56,den,Baron Browning,LB,14,9.0,240.0,6-3,Ohio St.,2/19/1999,Rook,22.0,5.0
11,den29,29,den,Bryce Callahan,CB,11,6.0,188.0,5-9,Rice,10/23/1991,6,30.0,3.0
12,den55,55,den,Bradley Chubb,DE,7,7.0,275.0,6-4,North Carolina St.,6/24/1996,3,25.0,4.0
13,den16,16,den,Tyrie Cleveland,WR,7,0.0,209.0,6-2,Florida,9/20/1997,1,24.0,0.0
14,den53,53,den,Jonathon Cooper,OLB,16,5.0,254.0,6-3,Ohio St.,1/8/1998,Rook,23.0,4.0
15,den28,28,den,Damarea Crockett,RB,12,0.0,225.0,5-11,Missouri,12/22/1997,Rook,24.0,0.0
16,den79,79,den,Lloyd Cushenberry III,OL,16,16.0,312.0,6-3,LSU,11/22/1997,1,24.0,7.0
17,den21,21,den,Ronald Darby,CB,11,11.0,193.0,5-11,Florida St.,1/2/1994,6,27.0,4.0
18,den87,87,den,Noah Fant,TE,16,16.0,249.0,6-4,Iowa,11/20/1997,2,24.0,6.0
20,den73,73,den,Cameron Fleming,OT,5,4.0,325.0,6-6,Stanford,9/3/1992,7,29.0,2.0
21,den12,12,den,Mike Ford,CB,13,0.0,194.0,6-0,SE Missouri St.,8/4/1995,3,26.0,1.0
22,den17,17,den,Travis Fulgham,WR,1,0.0,215.0,6-2,Old Dominion,9/13/1995,2,26.0,0.0
23,den23,23,den,Kyle Fuller,CB,16,10.0,190.0,5-11,Virginia Tech,2/16/1992,7,29.0,4.0
24,den61,61,den,Graham Glasgow,OG,7,7.0,310.0,6-6,Michigan,7/19/1992,5,29.0,3.0
25,den25,25,den,Melvin Gordon,RB,16,16.0,215.0,6-1,Wisconsin,4/13/1993,6,28.0,7.0
26,den50,50,den,Jonas Griffith,LB,13,4.0,250.0,6-4,Indiana St.,1/27/1997,Rook,24.0,3.0
27,den27,27,den,Nate Hairston,CB,16,1.0,185.0,6-0,Temple,6/30/1994,4,27.0,1.0
28,den01,1,den,KJ Hamler,WR,3,2.0,178.0,5-9,Penn St.,7/8/1999,1,22.0,1.0
29,den92,92,den,Jonathan Harris,DE,3,0.0,295.0,6-5,Lindenwood,8/4/1996,2,25.0,0.0
30,den96,96,den,Shelby Harris,DE,16,16.0,290.0,6-2,Illinois St.,8/11/1991,7,30.0,9.0
31,den09,9,den,Kendall Hinton,WR,16,1.0,195.0,6-0,Wake Forest,2/19/1997,1,24.0,1.0
32,den22,22,den,Kareem Jackson,DB,15,15.0,183.0,5-10,Alabama,4/10/1988,11,33.0,6.0
33,den10,10,den,Jerry Jeudy,WR,10,5.0,193.0,6-1,Alabama,4/24/1999,1,22.0,4.0
34,den47,47,den,Josey Jewell,ILB,2,2.0,236.0,6-1,Iowa,12/25/1994,3,27.0,1.0
35,den45,45,den,Alexander Johnson,LB,6,6.0,255.0,6-2,Tennessee,12/24/1991,3,30.0,4.0
36,den41,41,den,Jamar Johnson,DB,3,0.0,197.0,6-1,Indiana,11/22/1999,Rook,22.0,0.0
37,den93,93,den,Dre'Mont Jones,DL,16,7.0,281.0,6-3,Ohio St.,1/5/1997,2,24.0,5.0
38,den43,43,den,Micah Kiser,ILB,10,2.0,244.0,6-0,Virginia,1/25/1995,3,26.0,2.0
39,den03,3,den,Drew Lock,QB,6,3.0,228.0,6-4,Missouri,11/10/1996,2,25.0,3.0
40,den37,37,den,P.J. Locke,DB,16,0.0,202.0,5-10,Texas,2/12/1997,1,24.0,1.0
41,den06,6,den,Sam Martin,P,17,0.0,211.0,6-1,Appalachian St.,2/27/1990,8,31.0,2.0
42,den70,70,den,Bobby Massie,T,13,13.0,316.0,6-6,Mississippi,8/1/1989,9,32.0,7.0
43,den08,8,den,Brandon McManus,K,17,0.0,201.0,6-3,Temple,7/25/1991,7,30.0,4.0
44,den77,77,den,Quinn Meinerz,OL,15,9.0,320.0,6-3,Wisconsin–Whitewater,11/15/1998,Rook,23.0,4.0
45,den58,58,den,Von Miller,OLB,7,7.0,250.0,6-3,Texas A&M,3/26/1989,10,32.0,4.0
46,den48,48,den,Andre Mintze,OLB,6,0.0,249.0,6-3,Vanderbilt,9/10/1998,Rook,23.0,1.0
47,den89,89,den,David Moore,WR,2,0.0,215.0,6-0,East Central (OK),1/15/1995,4,26.0,0.0
48,den52,52,den,Netane Muti,OL,15,3.0,315.0,6-3,Fresno St.,3/27/1999,1,22.0,2.0
49,den13,13,den,Michael Ojemudia,CB,2,1.0,200.0,6-1,Iowa,9/12/1997,1,24.0,0.0
50,den85,85,den,Albert Okwuegbunam,TE,14,6.0,258.0,6-5,Missouri,4/25/1998,1,23.0,3.0
51,den94,94,den,Aaron Patrick,DE,12,1.0,245.0,6-4,East. Kentucky,12/21/1996,Rook,25.0,1.0
52,den81,81,den,Tim Patrick,WR,16,16.0,212.0,6-4,Utah,11/23/1993,3,28.0,6.0
53,den98,98,den,Mike Purcell,DT,13,10.0,328.0,6-3,Wyoming,4/20/1991,8,30.0,6.0
54,den59,59,den,Malik Reed,LB,14,13.0,235.0,6-2,Nevada,8/5/1996,2,25.0,7.0
55,den66,66,den,Dalton Risner,OL,15,15.0,312.0,6-5,Kansas St.,7/13/1995,2,26.0,6.0
56,den42,42,den,Curtis Robinson,,3,0.0,236.0,6-3,Stanford,6/2/1998,Rook,23.0,0.0
57,den04,4,den,Brett Rypien,QB,1,0.0,202.0,6-2,Boise St.,7/9/1996,1,25.0,0.0
58,den82,82,den,Eric Saubert,TE,17,4.0,253.0,6-5,Drake,5/1/1994,4,27.0,0.0
59,den71,71,den,Austin Schlottmann,G,10,1.0,300.0,6-6,TCU,9/18/1995,2,26.0,1.0
60,den31,31,den,Justin Simmons,FS,17,17.0,202.0,6-2,Boston Col.,11/19/1993,5,28.0,12.0
61,den11,11,den,Diontae Spencer,WR,15,0.0,170.0,5-8,McNeese St.,3/19/1992,2,29.0,0.0
62,den51,51,den,Marquiss Spencer,DE,1,0.0,300.0,6-4,Mississippi St.,7/16/1997,Rook,24.0,0.0
63,den99,99,den,Shamar Stephen,DT,17,0.0,310.0,6-5,Connecticut,2/25/1991,7,30.0,1.0
64,den30,30,den,Caden Sterns,S,15,2.0,207.0,6-1,Texas,11/2/1999,Rook,22.0,2.0
65,den40,40,den,Justin Strnad,LB,16,5.0,238.0,6-3,Wake Forest,8/21/1996,Rook,25.0,3.0
66,den02,2,den,Patrick Surtain II,CB,16,15.0,202.0,6-2,Alabama,4/14/2000,Rook,21.0,7.0
67,den14,14,den,Courtland Sutton,WR,17,16.0,216.0,6-4,SMU,10/10/1995,3,26.0,7.0
68,den57,57,den,Pita Taumoepenu,OLB,4,0.0,245.0,6-1,Utah,3/9/1994,4,27.0,0.0
69,den54,54,den,Barrington Wade,LB,4,0.0,232.0,6-1,Iowa,3/16/1998,Rook,23.0,0.0
70,den91,91,den,Stephen Weatherly,OLB,9,1.0,262.0,6-5,Vanderbilt,3/19/1994,5,27.0,1.0
71,den90,90,den,DeShawn Williams,DT,15,8.0,292.0,6-1,Clemson,12/29/1992,5,29.0,5.0
72,den33,33,den,Javonte Williams,RB,17,1.0,220.0,5-10,North Carolina,4/25/2000,Rook,21.0,8.0
73,den19,19,den,Seth Williams,WR,2,1.0,211.0,6-3,Auburn,4/10/2000,Rook,21.0,0.0
74,den41,41,den,Kenny Young,MLB,6,6.0,234.0,6-1,UCLA,11/15/1994,3,27.0,3.0
0,cle34,34,cle,Brian Allen,CB,3,0.0,215.0,6-3,Utah,10/21/1993,4,28.0,0.0
1,cle13,13,cle,Odell Beckham Jr.,WR,6,6.0,198.0,5-11,LSU,11/5/1992,7,29.0,2.0
2,cle99,99,cle,Andrew Billings,DT,6,0.0,328.0,6-1,Baylor,3/6/1995,4,26.0,0.0
3,cle75,75,cle,Joel Bitonio,G,17,17.0,320.0,6-4,Nevada,10/11/1991,7,30.0,14.0
4,cle84,84,cle,Ja'Marcus Bradley,WR,5,0.0,195.0,6-1,Louisiana,12/11/1996,1,25.0,1.0
5,cle99,99,cle,Josiah Bronson,,1,0.0,298.0,6-3,Washington,7/3/1997,Rook,24.0,0.0
6,cle88,88,cle,Harrison Bryant,TE,16,3.0,230.0,6-5,Florida Atlantic,4/23/1998,1,23.0,2.0
7,cle83,83,cle,Lawrence Cager,WR,1,0.0,220.0,6-5,Georgia,8/20/1997,1,24.0,0.0
8,cle89,89,cle,Stephen Carlson,TE,2,0.0,240.0,6-4,Princeton,12/12/1996,2,25.0,0.0
9,cle24,24,cle,Nick Chubb,RB,14,14.0,227.0,5-11,Georgia,12/27/1995,3,26.0,10.0
10,cle90,90,cle,Jadeveon Clowney,DE,14,14.0,255.0,6-5,South Carolina,2/14/1993,7,28.0,6.0
11,cle15,15,cle,Adrian Colbert,SS,2,0.0,205.0,6-2,Miami (FL),10/6/1993,4,28.0,0.0
12,cle02,2,cle,Dustin Colquitt,P,5,0.0,210.0,6-3,Tennessee,5/6/1982,16,39.0,0.0
13,cle78,78,cle,Jack Conklin,OT,7,7.0,308.0,6-6,Michigan St.,8/17/1994,5,27.0,3.0
14,cle86,86,cle,Connor Davis,TE,1,0.0,271.0,6-8,Stony Brook,10/20/1994,Rook,27.0,0.0
15,cle92,92,cle,Sheldon Day,DT,7,1.0,294.0,6-1,Notre Dame,7/1/1994,5,27.0,1.0
16,cle22,22,cle,Grant Delpit,FS,15,7.0,208.0,6-3,LSU,9/20/1998,Rook,23.0,3.0
17,cle68,68,cle,Michael Dunn,OT,14,2.0,315.0,6-5,Maryland,8/28/1994,1,27.0,1.0
18,cle96,96,cle,Jordan Elliott,DL,16,3.0,303.0,6-4,"Texas,Missouri",11/23/1997,1,24.0,2.0
19,cle25,25,cle,Demetric Felton,RB,16,2.0,189.0,5-9,UCLA,7/16/1998,Rook,23.0,2.0
20,cle42,42,cle,Tony Fields,LB,10,0.0,222.0,6-0,"Arizona,West Virginia",6/18/1999,Rook,22.0,1.0
21,cle79,79,cle,Drew Forbes,OT,1,0.0,305.0,6-5,SE Missouri St.,1/18/1997,2,24.0,0.0
22,cle86,86,cle,Miller Forristall,TE,2,0.0,244.0,6-5,Alabama,3/11/1998,Rook,23.0,0.0
23,cle87,87,cle,Jordan Franks,HB,1,0.0,240.0,6-4,Central Florida,2/1/1996,3,25.0,0.0
24,cle72,72,cle,Hjalte Froholdt,OL,6,0.0,310.0,6-5,Arkansas,8/20/1996,1,25.0,0.0
25,cle95,95,cle,Myles Garrett,DE,17,17.0,272.0,6-4,Texas A&M,12/29/1995,4,26.0,17.0
26,cle07,7,cle,Jamie Gillan,P,12,0.0,207.0,6-1,Ark-Pine Bluff,7/4/1997,2,24.0,1.0
27,cle38,38,cle,A.J. Green,DB,12,1.0,198.0,6-2,Oklahoma St.,6/9/1998,1,23.0,1.0
28,cle94,94,cle,Porter Gustin,LB,6,1.0,260.0,6-5,USC,2/8/1997,2,24.0,1.0
29,cle62,62,cle,Blake Hance,T,17,8.0,310.0,6-6,Northwestern,1/11/1996,Rook,25.0,4.0
30,cle53,53,cle,Nick Harris,OL,11,1.0,293.0,6-1,Washington,11/13/1998,1,23.0,1.0
31,cle34,34,cle,Tim Harris,CB,1,0.0,197.0,6-2,Virginia,7/31/1995,1,26.0,0.0
32,cle33,33,cle,Ronnie Harrison,SS,12,11.0,214.0,6-3,Alabama,4/18/1997,3,24.0,4.0
33,cle54,54,cle,Willie Harvey,LB,2,0.0,230.0,5-11,Iowa St.,1/9/1996,2,25.0,0.0
34,cle82,82,cle,Rashard Higgins,WR,15,4.0,198.0,6-1,Colorado St.,10/7/1994,5,27.0,2.0
35,cle23,23,cle,Troy Hill,CB,12,4.0,183.0,5-11,Oregon,8/29/1991,6,30.0,2.0
36,cle81,81,cle,Austin Hooper,TE,16,16.0,255.0,6-4,Stanford,10/29/1994,5,27.0,3.0
37,cle74,74,cle,Chris Hubbard,G,1,0.0,295.0,6-4,Ala-Birmingham,4/23/1991,8,30.0,0.0
38,cle66,66,cle,James Hudson,OT,12,4.0,313.0,6-5,"Michigan,Cincinnati",5/13/1999,Rook,22.0,2.0
39,cle47,47,cle,Charley Hughlett,LS,17,0.0,248.0,6-4,Central Florida,5/16/1990,7,31.0,1.0
40,cle27,27,cle,Kareem Hunt,RB,8,1.0,216.0,5-11,Toledo,8/6/1995,4,26.0,4.0
41,cle91,91,cle,Joe Jackson,EDGE,12,0.0,278.0,6-4,Miami (FL),12/20/1996,2,25.0,1.0
42,cle97,97,cle,Malik Jackson,DT,16,16.0,285.0,6-5,Tennessee,1/11/1990,9,31.0,6.0
43,cle31,31,cle,Andy Janovich,FB,13,3.0,238.0,6-1,Nebraska,5/23/1993,5,28.0,0.0
44,cle30,30,cle,D'Ernest Johnson,RB,17,2.0,208.0,5-10,South Florida,2/27/1996,2,25.0,4.0
45,cle43,43,cle,John Johnson,S,15,15.0,209.0,6-0,Boston Col.,12/19/1995,4,26.0,5.0
46,cle05,5,cle,Case Keenum,QB,7,2.0,215.0,6-1,Houston,2/17/1988,9,33.0,1.0
47,cle41,41,cle,John Kelly,RB,4,0.0,205.0,5-10,Tennessee,10/4/1996,3,25.0,0.0
48,cle80,80,cle,Jarvis Landry,WR,12,12.0,196.0,5-11,LSU,11/28/1992,7,29.0,5.0
49,cle39,39,cle,Richard LeCounte,S,9,1.0,196.0,5-11,Georgia,9/11/1998,Rook,23.0,1.0
50,cle52,52,cle,Elijah Lee,OLB,16,0.0,230.0,6-3,Kansas St.,2/8/1996,4,25.0,1.0
51,cle06,6,cle,Baker Mayfield,QB,14,14.0,215.0,6-1,Oklahoma,4/14/1995,3,26.0,10.0
52,cle58,58,cle,Malik McDowell,DT,15,14.0,295.0,6-6,Michigan St.,6/20/1996,Rook,25.0,6.0
53,cle55,55,cle,Takkarist McKinley,OLB,11,2.0,260.0,6-2,UCLA,11/2/1995,4,26.0,2.0
54,cle03,3,cle,Chase McLaughlin,K,16,0.0,180.0,6-0,Illinois,4/9/1996,2,25.0,2.0
55,cle29,29,cle,Herb Miller,DB,9,0.0,190.0,6-2,Florida Atlantic,11/11/1997,1,24.0,0.0
56,cle35,35,cle,Jovante Moffatt,DB,5,0.0,210.0,6-0,Middle Tenn. St.,12/25/1996,1,25.0,0.0
57,cle09,9,cle,Nick Mullens,QB,1,1.0,210.0,6-1,Southern Miss,3/21/1995,3,26.0,0.0
58,cle08,8,cle,Chris Naggar,K,1,0.0,193.0,5-11,SMU,12/9/1997,Rook,24.0,0.0
59,cle19,19,cle,Jojo Natson,WR,3,0.0,153.0,5-7,Akron,2/1/1994,4,27.0,0.0
60,cle20,20,cle,Greg Newsome II,CB,12,11.0,192.0,6-0,Northwestern,5/18/2000,Rook,21.0,3.0
61,cle85,85,cle,David Njoku,TE,16,11.0,246.0,6-4,Miami (FL),7/10/1996,4,25.0,4.0
62,cle57,57,cle,Ifeadi Odenigbo,DE,9,0.0,258.0,6-3,Northwestern,4/8/1994,3,27.0,1.0
63,cle28,28,cle,Jeremiah Owusu-Koramoah,LB,14,10.0,221.0,6-2,Notre Dame,11/4/1999,Rook,22.0,4.0
64,cle11,11,cle,Donovan Peoples-Jones,WR,14,9.0,204.0,6-2,Michigan,2/19/1999,1,22.0,5.0
65,cle50,50,cle,Jacob Phillips,LB,4,1.0,233.0,6-4,LSU,4/1/1999,1,22.0,1.0
66,cle10,10,cle,Anthony Schwartz,WR,14,2.0,186.0,6-0,Auburn,9/5/2000,Rook,21.0,1.0
67,cle56,56,cle,Malcolm Smith,MLB,15,6.0,225.0,6-0,USC,7/5/1989,10,32.0,4.0
68,cle40,40,cle,Johnny Stanton,FB,4,0.0,250.0,6-2,UNLV,9/7/1994,3,27.0,0.0
69,cle36,36,cle,M.J. Stewart,CB,13,3.0,200.0,5-11,North Carolina,9/16/1995,3,26.0,1.0
70,cle44,44,cle,Sione Takitaki,LB,15,8.0,238.0,6-1,BYU,6/8/1995,2,26.0,4.0
71,cle60,60,cle,Alex Taylor,T,2,0.0,301.0,6-8,South Carolina St.,4/29/1997,1,24.0,0.0
72,cle77,77,cle,Wyatt Teller,OG,17,17.0,314.0,6-4,Virginia Tech,11/21/1994,3,27.0,10.0
73,cle37,37,cle,Tedric Thompson,SS,1,0.0,204.0,6-0,Colorado,1/20/1995,4,26.0,0.0
74,cle93,93,cle,Tommy Togiai,DT,6,0.0,296.0,6-2,Ohio St.,9/19/1999,Rook,22.0,0.0
75,cle64,64,cle,J.C. Tretter,OG,16,16.0,307.0,6-4,Cornell,2/12/1991,8,30.0,6.0
76,cle04,4,cle,Anthony Walker,MLB,13,12.0,235.0,6-1,Northwestern,8/8/1995,4,26.0,5.0
77,cle21,21,cle,Denzel Ward,CB,15,15.0,190.0,5-11,Ohio St.,4/28/1997,3,24.0,8.0
78,cle59,59,cle,Curtis Weaver,LB,1,0.0,265.0,6-2,Boise St.,8/3/1998,Rook,23.0,0.0
79,cle26,26,cle,Greedy Williams,CB,16,8.0,185.0,6-2,LSU,12/3/1997,2,24.0,3.0
80,cle71,71,cle,Jedrick Wills Jr.,OL,13,13.0,307.0,6-4,Alabama,5/17/1999,1,22.0,6.0
81,cle51,51,cle,Mack Wilson,LB,14,6.0,233.0,6-1,Alabama,2/14/1998,2,23.0,3.0
0,tam26,26,tam,Andrew Adams,S,14,3.0,205.0,5-11,Connecticut,10/28/1992,5,29.0,2.0
1,tam38,38,tam,Kenjon Barner,RB,3,0.0,195.0,5-9,Oregon,4/28/1989,8,32.0,0.0
2,tam58,58,tam,Shaquil Barrett,OLB,15,15.0,250.0,6-2,Colorado St.,11/17/1992,7,29.0,11.0
3,tam06,6,tam,Le'Veon Bell,RB,3,0.0,225.0,6-1,Michigan St.,2/18/1992,8,29.0,0.0
4,tam25,25,tam,Giovani Bernard,RB,12,0.0,205.0,5-9,North Carolina,11/22/1991,8,30.0,1.0
5,tam12,12,tam,Tom Brady,QB,17,17.0,225.0,6-4,Michigan,8/3/1977,21,44.0,16.0
6,tam84,84,tam,Cameron Brate,TE,17,3.0,245.0,6-5,Harvard,7/3/1991,7,30.0,2.0
7,tam52,52,tam,K.J. Britt,LB,17,0.0,235.0,6-0,Auburn,9/19/1998,Rook,23.0,1.0
8,tam81,81,tam,Antonio Brown,WR,7,3.0,185.0,5-10,Central Michigan,7/10/1988,11,33.0,5.0
9,tam65,65,tam,Alex Cappa,OT,17,17.0,305.0,6-6,Humboldt St.,1/27/1995,3,26.0,8.0
10,tam43,43,tam,Ross Cockrell,CB,17,4.0,191.0,6-0,Duke,8/6/1991,7,30.0,2.0
11,tam01,1,tam,Jaelon Darden,WR,9,0.0,174.0,5-8,North Texas,1/14/1999,Rook,22.0,0.0
