,RosterID,No.,Acronym,Name,Position,GamesPlayed,GamesStarted,Weight,Height,College,BirthDate,Years,Age,AV
198,cin17StanleyMorgan,17,cin,Stanley Morgan Jr.,WR,17.0,1.0,205.0,6-0,Nebraska,9/7/1996,2,25.0,0.0
199,cin65LarryOgunjobi,65,cin,Larry Ogunjobi,DT,16.0,16.0,305.0,6-4,Charlotte,6/3/1994,4,27.0,8.0
200,cin34SamajePerine,34,cin,Samaje Perine,RB,16.0,0.0,240.0,5-11,Oklahoma,9/16/1995,4,26.0,3.0
201,cin23DariusPhillips,23,cin,Darius Phillips,CB,12.0,0.0,190.0,5-10,Western Michigan,6/26/1995,3,26.0,1.0
202,cin57GermainePratt,57,cin,Germaine Pratt,LB,15.0,15.0,245.0,6-2,North Carolina St.,5/21/1996,2,25.0,8.0
203,cin75IsaiahPrince,75,cin,Isaiah Prince,OL,15.0,4.0,305.0,6-7,Ohio St.,7/29/1997,2,24.0,3.0
204,cin93WyattRay,93,cin,Wyatt Ray,DE,15.0,1.0,250.0,6-3,Boston Col.,10/24/1996,1,25.0,2.0
205,cin98D.J.Reader,98,cin,D.J. Reader,DT,15.0,15.0,347.0,6-3,Clemson,7/1/1994,5,27.0,7.0
206,cin71RileyReiff,71,cin,Riley Reiff,OT,12.0,12.0,313.0,6-5,Iowa,12/1/1988,9,33.0,7.0
207,cin96CameronSample,96,cin,Cameron Sample,DE,14.0,0.0,274.0,6-3,Tulane,9/20/1999,0,22.0,1.0
208,cin89DrewSample,89,cin,Drew Sample,TE,17.0,8.0,258.0,6-4,Washington,4/16/1996,2,25.0,1.0
209,cin86MasonSchreck,86,cin,Mason Schreck,TE,1.0,0.0,252.0,6-5,Buffalo,11/4/1993,3,28.0,0.0
210,cin99TylerShelvin,99,cin,Tyler Shelvin,DT,3.0,0.0,346.0,6-3,LSU,7/22/1998,0,23.0,0.0
211,cin70D'AnteSmith,70,cin,D'Ante Smith,T,2.0,1.0,294.0,6-5,East Carolina,6/9/1998,0,23.0,1.0
212,cin67QuintonSpain,67,cin,Quinton Spain,OG,16.0,16.0,330.0,6-4,West Virginia,8/7/1991,6,30.0,8.0
213,cin52NoahSpence,52,cin,Noah Spence,DE,2.0,0.0,251.0,6-2,"Ohio St.,East. Kentucky",1/8/1994,5,27.0,0.0
214,cin72XavierSu'a-Filo,72,cin,Xavier Su'a-Filo,OG,2.0,2.0,312.0,6-4,UCLA,1/1/1991,7,30.0,1.0
215,cin64KeatonSutherland,64,cin,Keaton Sutherland,G,1.0,0.0,315.0,6-5,Texas A&M,2/12/1997,2,24.0,0.0
216,cin19AudenTate,19,cin,Auden Tate,WR,7.0,0.0,228.0,6-5,Florida St.,2/3/1997,3,24.0,0.0
217,cin11TrentTaylor,11,cin,Trent Taylor,WR,4.0,0.0,180.0,5-8,Louisiana Tech,4/30/1994,4,27.0,0.0
218,cin31MichaelThomas,31,cin,Michael Thomas,S,8.0,1.0,195.0,5-11,Stanford,3/17/1990,8,31.0,1.0
219,cin80MikeThomas,80,cin,Mike Thomas,WR,12.0,1.0,189.0,6-1,Southern Miss,8/16/1994,5,27.0,0.0
220,cin68JoshTupou,68,cin,Josh Tupou,DT,17.0,9.0,345.0,6-3,Colorado,5/2/1994,4,27.0,5.0
221,cin87C.J.Uzomah,87,cin,C.J. Uzomah,TE,16.0,16.0,260.0,6-6,Auburn,1/14/1993,6,28.0,4.0
222,cin26TraeWaynes,26,cin,Trae Waynes,CB,5.0,4.0,190.0,6-0,Michigan St.,7/25/1992,6,29.0,1.0
223,cin84MitchellWilcox,84,cin,Mitchell Wilcox,TE,15.0,1.0,247.0,6-4,South Florida,11/7/1996,0,25.0,0.0
224,cin73JonahWilliams,73,cin,Jonah Williams,OL,16.0,16.0,305.0,6-4,Alabama,11/17/1997,1,24.0,9.0
225,cin12PookaWilliams,12,cin,Pooka Williams,RB,1.0,0.0,170.0,5-10,Kansas,6/19/1999,0,22.0,0.0
226,cin32TrayveonWilliams,32,cin,Trayveon Williams,RB,5.0,0.0,206.0,5-8,Texas A&M,10/18/1997,2,24.0,0.0
227,cin40BrandonWilson,40,cin,Brandon Wilson,CB,9.0,1.0,200.0,5-10,Houston,7/27/1994,4,27.0,1.0
228,cin55LoganWilson,55,cin,Logan Wilson,LB,13.0,13.0,241.0,6-2,Wyoming,7/8/1996,1,25.0,8.0
229,cin95RenellWren,95,cin,Renell Wren,DL,1.0,0.0,315.0,6-5,Arizona St.,10/23/1995,2,26.0,0.0
230,buf97MarioAddison,97,buf,Mario Addison,DE,17.0,0.0,260.0,6-3,Troy,9/6/1987,10,34.0,2.0
231,buf17JoshAllen,17,buf,Josh Allen,QB,17.0,17.0,237.0,6-5,Wyoming,5/21/1996,3,25.0,19.0
232,buf51EliAnkou,51,buf,Eli Ankou,DT,5.0,0.0,325.0,6-3,UCLA,6/8/1994,4,27.0,1.0
233,buf96BoogieBasham,96,buf,Boogie Basham,DL,8.0,0.0,281.0,6-3,Wake Forest,12/16/1997,0,24.0,1.0
234,buf02TylerBass,2,buf,Tyler Bass,K,17.0,0.0,183.0,5-10,Georgia Southern,2/14/1997,1,24.0,3.0
235,buf71RyanBates,71,buf,Ryan Bates,OL,17.0,4.0,302.0,6-4,Penn St.,2/14/1997,2,24.0,3.0
236,buf11ColeBeasley,11,buf,Cole Beasley,WR,16.0,8.0,174.0,5-8,SMU,4/26/1989,9,32.0,7.0
237,buf65IkeBoettger,65,buf,Ike Boettger,G,15.0,10.0,313.0,6-6,Iowa,10/5/1994,3,27.0,5.0
238,buf22MattBreida,22,buf,Matt Breida,RB,9.0,0.0,195.0,5-10,Georgia Southern,2/28/1995,4,26.0,2.0
239,buf79SpencerBrown,79,buf,Spencer Brown,OT,13.0,10.0,311.0,6-9,Northern Iowa,2/28/1998,0,23.0,6.0
240,buf90BrandinBryant,90,buf,Brandin Bryant,DL,2.0,0.0,294.0,6-3,Florida Atlantic,9/16/1993,2,28.0,0.0
241,buf94VernonButler,94,buf,Vernon Butler,DT,10.0,1.0,330.0,6-4,Louisiana Tech,6/14/1994,5,27.0,1.0
242,buf13GabrielDavis,13,buf,Gabriel Davis,WR,16.0,4.0,210.0,6-2,Central Florida,4/1/1999,1,22.0,5.0
243,buf73DionDawkins,73,buf,Dion Dawkins,OG,16.0,15.0,320.0,6-5,Temple,4/26/1994,4,27.0,12.0
244,buf14StefonDiggs,14,buf,Stefon Diggs,WR,17.0,17.0,191.0,6-0,Maryland,11/29/1993,6,28.0,12.0
245,buf53TyrelDodson,53,buf,Tyrel Dodson,LB,16.0,0.0,237.0,6-0,Texas A&M,6/25/1998,1,23.0,2.0
246,buf77JamilDouglas,77,buf,Jamil Douglas,OG,1.0,0.0,309.0,6-4,Arizona St.,2/28/1992,6,29.0,0.0
247,buf72TommyDoyle,72,buf,Tommy Doyle,OL,11.0,0.0,320.0,6-8,Miami (OH),5/6/1998,0,23.0,1.0
248,buf49TremaineEdmunds,49,buf,Tremaine Edmunds,ILB,15.0,15.0,250.0,6-5,Virginia Tech,5/2/1998,3,23.0,9.0
249,buf57A.J.Epenesa,57,buf,A.J. Epenesa,DL,14.0,0.0,260.0,6-6,Iowa,9/15/1998,1,23.0,1.0
250,buf76JonFeliciano,76,buf,Jon Feliciano,OG,9.0,6.0,325.0,6-4,Miami (FL),2/10/1992,6,29.0,3.0
251,buf69ReidFerguson,69,buf,Reid Ferguson,LS,17.0,0.0,235.0,6-2,LSU,3/24/1994,4,27.0,1.0
252,buf74CodyFord,74,buf,Cody Ford,OL,15.0,7.0,329.0,6-3,Oklahoma,12/28/1996,2,25.0,4.0
253,buf42JoeGiles-Harris,42,buf,Joe Giles-Harris,LB,2.0,0.0,234.0,6-2,Duke,4/1/1997,2,24.0,0.0
254,buf41ReggieGilliam,41,buf,Reggie Gilliam,TE,16.0,5.0,244.0,6-0,Toledo,8/20/1997,1,24.0,0.0
255,buf03MattHaack,3,buf,Matt Haack,P,17.0,0.0,205.0,6-0,Arizona St.,7/25/1994,4,27.0,1.0
256,buf31DamarHamlin,31,buf,Damar Hamlin,S,14.0,0.0,200.0,6-0,Pittsburgh,3/24/1998,0,23.0,1.0
257,buf68BobbyHart,68,buf,Bobby Hart,OG,1.0,0.0,310.0,6-5,Florida St.,8/21/1994,6,27.0,0.0
258,buf16IsaiahHodgins,16,buf,Isaiah Hodgins,WR,1.0,0.0,210.0,6-4,Oregon St.,10/21/1998,0,23.0,0.0
259,buf55JerryHughes,55,buf,Jerry Hughes,DE,17.0,16.0,254.0,6-2,TCU,8/13/1988,11,33.0,9.0
260,buf23MicahHyde,23,buf,Micah Hyde,CB,17.0,17.0,197.0,6-0,Iowa,12/31/1990,8,31.0,12.0
261,buf30DaneJackson,30,buf,Dane Jackson,CB,17.0,6.0,180.0,5-11,Pittsburgh,11/29/1996,1,25.0,3.0
262,buf46JaquanJohnson,46,buf,Jaquan Johnson,CB,17.0,1.0,191.0,5-10,Miami (FL),11/6/1995,2,26.0,1.0
263,buf24TaronJohnson,24,buf,Taron Johnson,CB,16.0,15.0,192.0,5-11,Weber St.,7/27/1996,3,25.0,6.0
264,buf25TaiwanJones,25,buf,Taiwan Jones,RB,17.0,0.0,195.0,6-0,East. Washington,7/26/1988,10,33.0,0.0
265,buf54A.J.Klein,54,buf,A.J. Klein,ILB,15.0,4.0,240.0,6-1,Iowa St.,7/30/1991,8,30.0,4.0
266,buf88DawsonKnox,88,buf,Dawson Knox,TE,15.0,14.0,254.0,6-4,Mississippi,11/14/1996,2,25.0,6.0
267,buf15JakeKumerow,15,buf,Jake Kumerow,WR,15.0,2.0,209.0,6-4,Wisconsin–Whitewater,2/17/1992,3,29.0,0.0
268,buf47CameronLewis,47,buf,Cameron Lewis,DB,7.0,1.0,185.0,5-9,Buffalo,4/13/1997,1,24.0,1.0
269,buf98StarLotulelei,98,buf,Star Lotulelei,DT,11.0,8.0,315.0,6-2,"Snow College (UT),Utah",12/20/1989,8,32.0,5.0
270,buf44TylerMatakevich,44,buf,Tyler Matakevich,ILB,17.0,0.0,235.0,6-1,Temple,12/22/1992,5,29.0,2.0
271,buf19IsaiahMcKenzie,19,buf,Isaiah McKenzie,WR,15.0,2.0,173.0,5-8,Georgia,4/9/1995,4,26.0,2.0
272,buf58MattMilano,58,buf,Matt Milano,OLB,16.0,16.0,223.0,6-0,Boston Col.,7/28/1994,4,27.0,10.0
273,buf60MitchMorse,60,buf,Mitch Morse,OT,17.0,17.0,305.0,6-6,Missouri,4/21/1992,6,29.0,8.0
274,buf20ZackMoss,20,buf,Zack Moss,RB,13.0,0.0,205.0,5-9,Utah,12/15/1997,1,24.0,4.0
275,buf33SiranNeal,33,buf,Siran Neal,CB,17.0,0.0,206.0,6-0,Jacksonville St.,8/4/1994,3,27.0,1.0
276,buf93EfeObada,93,buf,Efe Obada,LB,10.0,1.0,265.0,6-6,None,4/13/1992,3,29.0,2.0
277,buf91EdOliver,91,buf,Ed Oliver,DL,17.0,17.0,287.0,6-1,Houston,12/12/1997,2,24.0,10.0
278,buf99HarrisonPhillips,99,buf,Harrison Phillips,DT,14.0,8.0,307.0,6-3,Stanford,1/25/1996,3,25.0,6.0
279,buf21JordanPoyer,21,buf,Jordan Poyer,CB,16.0,16.0,191.0,6-0,Oregon St.,4/25/1991,8,30.0,13.0
280,buf50GregoryRousseau,50,buf,Gregory Rousseau,DE,17.0,17.0,266.0,6-6,Miami (FL),4/5/2000,0,21.0,10.0
281,buf01EmmanuelSanders,1,buf,Emmanuel Sanders,WR,14.0,13.0,180.0,5-11,SMU,3/17/1987,11,34.0,6.0
282,buf26DevinSingletary,26,buf,Devin Singletary,RB,17.0,16.0,203.0,5-7,Florida Atlantic,9/3/1997,2,24.0,8.0
283,buf59AndreSmith,59,buf,Andre Smith,ILB,15.0,0.0,240.0,6-0,North Carolina,4/20/1997,3,24.0,2.0
284,buf05MarquezStevenson,5,buf,Marquez Stevenson,WR,5.0,0.0,190.0,6-0,Houston,3/26/1998,0,23.0,0.0
285,buf89TommySweeney,89,buf,Tommy Sweeney,TE,13.0,3.0,251.0,6-5,Boston Col.,7/1/1995,2,26.0,0.0
286,buf10MitchellTrubisky,10,buf,Mitchell Trubisky,QB,6.0,0.0,220.0,6-2,North Carolina,8/20/1994,4,27.0,0.0
287,buf39LeviWallace,39,buf,Levi Wallace,CB,17.0,17.0,179.0,6-0,Alabama,6/12/1995,3,26.0,7.0
288,buf81KahaleWarring,81,buf,Kahale Warring,TE,1.0,0.0,252.0,6-5,San Diego St.,3/23/1997,1,24.0,0.0
289,buf07DavisWebb,7,buf,Davis Webb,QB,1.0,0.0,225.0,6-5,California,1/22/1995,3,26.0,0.0
290,buf27Tre'DaviousWhite,27,buf,Tre'Davious White,CB,11.0,11.0,192.0,5-11,LSU,1/16/1995,4,26.0,4.0
291,buf75DarylWilliams,75,buf,Daryl Williams,OT,17.0,17.0,330.0,6-6,Oklahoma,8/31/1992,6,29.0,10.0
292,buf61JustinZimmer,61,buf,Justin Zimmer,DT,6.0,0.0,300.0,6-3,Ferris St.,10/23/1992,3,29.0,1.0
293,den95McTelvinAgim,95,den,McTelvin Agim,DL,7.0,0.0,309.0,6-3,Arkansas,9/25/1997,1,24.0,1.0
294,den76CalvinAnderson,76,den,Calvin Anderson,T,11.0,3.0,300.0,6-5,"Rice,Texas",3/25/1996,1,25.0,2.0
295,den75QuinnBailey,75,den,Quinn Bailey,T,4.0,0.0,323.0,6-6,Arizona St.,10/18/1995,2,26.0,0.0
296,den34EssangBassey,34,den,Essang Bassey,DB,1.0,0.0,190.0,5-10,Wake Forest,8/12/1998,1,23.0,0.0
297,den83AndrewBeck,83,den,Andrew Beck,TE,12.0,0.0,255.0,6-3,Texas,5/15/1996,2,25.0,0.0
298,den46JacobBobenmoyer,46,den,Jacob Bobenmoyer,LS,17.0,0.0,235.0,6-2,Northern Colorado,5/28/1997,1,24.0,1.0
299,den72GarettBolles,72,den,Garett Bolles,OT,14.0,14.0,300.0,6-5,"Snow College (UT),Utah",5/27/1992,4,29.0,7.0
300,den26MikeBoone,26,den,Mike Boone,RB,8.0,0.0,205.0,5-10,Cincinnati,7/30/1995,3,26.0,0.0
301,den05TeddyBridgewater,5,den,Teddy Bridgewater,QB,14.0,14.0,215.0,6-2,Louisville,11/10/1992,7,29.0,10.0
302,den17JohnBrown,17,den,John Brown,WR,2.0,0.0,178.0,5-11,Pittsburg St.,4/3/1990,7,31.0,0.0
303,den56BaronBrowning,56,den,Baron Browning,LB,14.0,9.0,240.0,6-3,Ohio St.,2/19/1999,0,22.0,5.0
304,den29BryceCallahan,29,den,Bryce Callahan,CB,11.0,6.0,188.0,5-9,Rice,10/23/1991,6,30.0,3.0
305,den55BradleyChubb,55,den,Bradley Chubb,DE,7.0,7.0,275.0,6-4,North Carolina St.,6/24/1996,3,25.0,4.0
306,den16TyrieCleveland,16,den,Tyrie Cleveland,WR,7.0,0.0,209.0,6-2,Florida,9/20/1997,1,24.0,0.0
307,den53JonathonCooper,53,den,Jonathon Cooper,OLB,16.0,5.0,254.0,6-3,Ohio St.,1/8/1998,0,23.0,4.0
308,den28DamareaCrockett,28,den,Damarea Crockett,RB,12.0,0.0,225.0,5-11,Missouri,12/22/1997,0,24.0,0.0
309,den79LloydCushenberry,79,den,Lloyd Cushenberry III,OL,16.0,16.0,312.0,6-3,LSU,11/22/1997,1,24.0,7.0
310,den21RonaldDarby,21,den,Ronald Darby,CB,11.0,11.0,193.0,5-11,Florida St.,1/2/1994,6,27.0,4.0
311,den87NoahFant,87,den,Noah Fant,TE,16.0,16.0,249.0,6-4,Iowa,11/20/1997,2,24.0,6.0
312,den73CameronFleming,73,den,Cameron Fleming,OT,5.0,4.0,325.0,6-6,Stanford,9/3/1992,7,29.0,2.0
313,den12MikeFord,12,den,Mike Ford,CB,13.0,0.0,194.0,6-0,SE Missouri St.,8/4/1995,3,26.0,1.0
314,den17TravisFulgham,17,den,Travis Fulgham,WR,1.0,0.0,215.0,6-2,Old Dominion,9/13/1995,2,26.0,0.0
315,den23KyleFuller,23,den,Kyle Fuller,CB,16.0,10.0,190.0,5-11,Virginia Tech,2/16/1992,7,29.0,4.0
316,den61GrahamGlasgow,61,den,Graham Glasgow,OG,7.0,7.0,310.0,6-6,Michigan,7/19/1992,5,29.0,3.0
317,den25MelvinGordon,25,den,Melvin Gordon,RB,16.0,16.0,215.0,6-1,Wisconsin,4/13/1993,6,28.0,7.0
318,den50JonasGriffith,50,den,Jonas Griffith,LB,13.0,4.0,250.0,6-4,Indiana St.,1/27/1997,0,24.0,3.0
319,den27NateHairston,27,den,Nate Hairston,CB,16.0,1.0,185.0,6-0,Temple,6/30/1994,4,27.0,1.0
320,den01KJHamler,1,den,KJ Hamler,WR,3.0,2.0,178.0,5-9,Penn St.,7/8/1999,1,22.0,1.0
321,den92JonathanHarris,92,den,Jonathan Harris,DE,3.0,0.0,295.0,6-5,Lindenwood,8/4/1996,2,25.0,0.0
322,den96ShelbyHarris,96,den,Shelby Harris,DE,16.0,16.0,290.0,6-2,Illinois St.,8/11/1991,7,30.0,9.0
323,den09KendallHinton,9,den,Kendall Hinton,WR,16.0,1.0,195.0,6-0,Wake Forest,2/19/1997,1,24.0,1.0
324,den22KareemJackson,22,den,Kareem Jackson,DB,15.0,15.0,183.0,5-10,Alabama,4/10/1988,11,33.0,6.0
325,den10JerryJeudy,10,den,Jerry Jeudy,WR,10.0,5.0,193.0,6-1,Alabama,4/24/1999,1,22.0,4.0
326,den47JoseyJewell,47,den,Josey Jewell,ILB,2.0,2.0,236.0,6-1,Iowa,12/25/1994,3,27.0,1.0
327,den45AlexanderJohnson,45,den,Alexander Johnson,LB,6.0,6.0,255.0,6-2,Tennessee,12/24/1991,3,30.0,4.0
328,den41JamarJohnson,41,den,Jamar Johnson,DB,3.0,0.0,197.0,6-1,Indiana,11/22/1999,0,22.0,0.0
329,den93Dre'MontJones,93,den,Dre'Mont Jones,DL,16.0,7.0,281.0,6-3,Ohio St.,1/5/1997,2,24.0,5.0
330,den43MicahKiser,43,den,Micah Kiser,ILB,10.0,2.0,244.0,6-0,Virginia,1/25/1995,3,26.0,2.0
331,den03DrewLock,3,den,Drew Lock,QB,6.0,3.0,228.0,6-4,Missouri,11/10/1996,2,25.0,3.0
332,den37P.J.Locke,37,den,P.J. Locke,DB,16.0,0.0,202.0,5-10,Texas,2/12/1997,1,24.0,1.0
333,den06SamMartin,6,den,Sam Martin,P,17.0,0.0,211.0,6-1,Appalachian St.,2/27/1990,8,31.0,2.0
334,den70BobbyMassie,70,den,Bobby Massie,T,13.0,13.0,316.0,6-6,Mississippi,8/1/1989,9,32.0,7.0
335,den08BrandonMcManus,8,den,Brandon McManus,K,17.0,0.0,201.0,6-3,Temple,7/25/1991,7,30.0,4.0
336,den77QuinnMeinerz,77,den,Quinn Meinerz,OL,15.0,9.0,320.0,6-3,Wisconsin–Whitewater,11/15/1998,0,23.0,4.0
337,den58VonMiller,58,den,Von Miller,OLB,7.0,7.0,250.0,6-3,Texas A&M,3/26/1989,10,32.0,4.0
338,den48AndreMintze,48,den,Andre Mintze,OLB,6.0,0.0,249.0,6-3,Vanderbilt,9/10/1998,0,23.0,1.0
339,den89DavidMoore,89,den,David Moore,WR,2.0,0.0,215.0,6-0,East Central (OK),1/15/1995,4,26.0,0.0
340,den52NetaneMuti,52,den,Netane Muti,OL,15.0,3.0,315.0,6-3,Fresno St.,3/27/1999,1,22.0,2.0
341,den13MichaelOjemudia,13,den,Michael Ojemudia,CB,2.0,1.0,200.0,6-1,Iowa,9/12/1997,1,24.0,0.0
342,den85AlbertOkwuegbunam,85,den,Albert Okwuegbunam,TE,14.0,6.0,258.0,6-5,Missouri,4/25/1998,1,23.0,3.0
343,den94AaronPatrick,94,den,Aaron Patrick,DE,12.0,1.0,245.0,6-4,East. Kentucky,12/21/1996,0,25.0,1.0
344,den81TimPatrick,81,den,Tim Patrick,WR,16.0,16.0,212.0,6-4,Utah,11/23/1993,3,28.0,6.0
345,den98MikePurcell,98,den,Mike Purcell,DT,13.0,10.0,328.0,6-3,Wyoming,4/20/1991,8,30.0,6.0
346,den59MalikReed,59,den,Malik Reed,LB,14.0,13.0,235.0,6-2,Nevada,8/5/1996,2,25.0,7.0
347,den66DaltonRisner,66,den,Dalton Risner,OL,15.0,15.0,312.0,6-5,Kansas St.,7/13/1995,2,26.0,6.0
348,den42CurtisRobinson,42,den,Curtis Robinson,LB,3.0,0.0,236.0,6-3,Stanford,6/2/1998,0,23.0,0.0
349,den04BrettRypien,4,den,Brett Rypien,QB,1.0,0.0,202.0,6-2,Boise St.,7/9/1996,1,25.0,0.0
350,den82EricSaubert,82,den,Eric Saubert,TE,17.0,4.0,253.0,6-5,Drake,5/1/1994,4,27.0,0.0
351,den71AustinSchlottmann,71,den,Austin Schlottmann,G,10.0,1.0,300.0,6-6,TCU,9/18/1995,2,26.0,1.0
352,den31JustinSimmons,31,den,Justin Simmons,FS,17.0,17.0,202.0,6-2,Boston Col.,11/19/1993,5,28.0,12.0
353,den11DiontaeSpencer,11,den,Diontae Spencer,WR,15.0,0.0,170.0,5-8,McNeese St.,3/19/1992,2,29.0,0.0
354,den51MarquissSpencer,51,den,Marquiss Spencer,DE,1.0,0.0,300.0,6-4,Mississippi St.,7/16/1997,0,24.0,0.0
355,den99ShamarStephen,99,den,Shamar Stephen,DT,17.0,0.0,310.0,6-5,Connecticut,2/25/1991,7,30.0,1.0
356,den30CadenSterns,30,den,Caden Sterns,S,15.0,2.0,207.0,6-1,Texas,11/2/1999,0,22.0,2.0
357,den40JustinStrnad,40,den,Justin Strnad,LB,16.0,5.0,238.0,6-3,Wake Forest,8/21/1996,0,25.0,3.0
358,den02PatrickSurtain,2,den,Patrick Surtain II,CB,16.0,15.0,202.0,6-2,Alabama,4/14/2000,0,21.0,7.0
359,den14CourtlandSutton,14,den,Courtland Sutton,WR,17.0,16.0,216.0,6-4,SMU,10/10/1995,3,26.0,7.0
360,den57PitaTaumoepenu,57,den,Pita Taumoepenu,OLB,4.0,0.0,245.0,6-1,Utah,3/9/1994,4,27.0,0.0
361,den54BarringtonWade,54,den,Barrington Wade,LB,4.0,0.0,232.0,6-1,Iowa,3/16/1998,0,23.0,0.0
362,den91StephenWeatherly,91,den,Stephen Weatherly,OLB,9.0,1.0,262.0,6-5,Vanderbilt,3/19/1994,5,27.0,1.0
363,den90DeShawnWilliams,90,den,DeShawn Williams,DT,15.0,8.0,292.0,6-1,Clemson,12/29/1992,5,29.0,5.0
364,den33JavonteWilliams,33,den,Javonte Williams,RB,17.0,1.0,220.0,5-10,North Carolina,4/25/2000,0,21.0,8.0
365,den19SethWilliams,19,den,Seth Williams,WR,2.0,1.0,211.0,6-3,Auburn,4/10/2000,0,21.0,0.0
366,den41KennyYoung,41,den,Kenny Young,MLB,6.0,6.0,234.0,6-1,UCLA,11/15/1994,3,27.0,3.0
367,cle34BrianAllen,34,cle,Brian Allen,CB,3.0,0.0,215.0,6-3,Utah,10/21/1993,4,28.0,0.0
368,cle13OdellBeckham,13,cle,Odell Beckham Jr.,WR,6.0,6.0,198.0,5-11,LSU,11/5/1992,7,29.0,2.0
369,cle99AndrewBillings,99,cle,Andrew Billings,DT,6.0,0.0,328.0,6-1,Baylor,3/6/1995,4,26.0,0.0
370,cle75JoelBitonio,75,cle,Joel Bitonio,G,17.0,17.0,320.0,6-4,Nevada,10/11/1991,7,30.0,14.0
371,cle84Ja'MarcusBradley,84,cle,Ja'Marcus Bradley,WR,5.0,0.0,195.0,6-1,Louisiana,12/11/1996,1,25.0,1.0
372,cle99JosiahBronson,99,cle,Josiah Bronson,DT,1.0,0.0,298.0,6-3,Washington,7/3/1997,0,24.0,0.0
373,cle88HarrisonBryant,88,cle,Harrison Bryant,TE,16.0,3.0,230.0,6-5,Florida Atlantic,4/23/1998,1,23.0,2.0
374,cle83LawrenceCager,83,cle,Lawrence Cager,WR,1.0,0.0,220.0,6-5,Georgia,8/20/1997,1,24.0,0.0
375,cle89StephenCarlson,89,cle,Stephen Carlson,TE,2.0,0.0,240.0,6-4,Princeton,12/12/1996,2,25.0,0.0
376,cle24NickChubb,24,cle,Nick Chubb,RB,14.0,14.0,227.0,5-11,Georgia,12/27/1995,3,26.0,10.0
377,cle90JadeveonClowney,90,cle,Jadeveon Clowney,DE,14.0,14.0,255.0,6-5,South Carolina,2/14/1993,7,28.0,6.0
378,cle15AdrianColbert,15,cle,Adrian Colbert,SS,2.0,0.0,205.0,6-2,Miami (FL),10/6/1993,4,28.0,0.0
379,cle02DustinColquitt,2,cle,Dustin Colquitt,P,5.0,0.0,210.0,6-3,Tennessee,5/6/1982,16,39.0,0.0
380,cle78JackConklin,78,cle,Jack Conklin,OT,7.0,7.0,308.0,6-6,Michigan St.,8/17/1994,5,27.0,3.0
381,cle86ConnorDavis,86,cle,Connor Davis,TE,1.0,0.0,271.0,6-8,Stony Brook,10/20/1994,0,27.0,0.0
382,cle92SheldonDay,92,cle,Sheldon Day,DT,7.0,1.0,294.0,6-1,Notre Dame,7/1/1994,5,27.0,1.0
383,cle22GrantDelpit,22,cle,Grant Delpit,FS,15.0,7.0,208.0,6-3,LSU,9/20/1998,0,23.0,3.0
384,cle68MichaelDunn,68,cle,Michael Dunn,OT,14.0,2.0,315.0,6-5,Maryland,8/28/1994,1,27.0,1.0
385,cle96JordanElliott,96,cle,Jordan Elliott,DL,16.0,3.0,303.0,6-4,"Texas,Missouri",11/23/1997,1,24.0,2.0
386,cle25DemetricFelton,25,cle,Demetric Felton,RB,16.0,2.0,189.0,5-9,UCLA,7/16/1998,0,23.0,2.0
387,cle42TonyFields,42,cle,Tony Fields,LB,10.0,0.0,222.0,6-0,"Arizona,West Virginia",6/18/1999,0,22.0,1.0
388,cle79DrewForbes,79,cle,Drew Forbes,OT,1.0,0.0,305.0,6-5,SE Missouri St.,1/18/1997,2,24.0,0.0
389,cle86MillerForristall,86,cle,Miller Forristall,TE,2.0,0.0,244.0,6-5,Alabama,3/11/1998,0,23.0,0.0
390,cle87JordanFranks,87,cle,Jordan Franks,HB,1.0,0.0,240.0,6-4,Central Florida,2/1/1996,3,25.0,0.0
391,cle72HjalteFroholdt,72,cle,Hjalte Froholdt,OL,6.0,0.0,310.0,6-5,Arkansas,8/20/1996,1,25.0,0.0
392,cle95MylesGarrett,95,cle,Myles Garrett,DE,17.0,17.0,272.0,6-4,Texas A&M,12/29/1995,4,26.0,17.0
393,cle07JamieGillan,7,cle,Jamie Gillan,P,12.0,0.0,207.0,6-1,Ark-Pine Bluff,7/4/1997,2,24.0,1.0
394,cle38A.J.Green,38,cle,A.J. Green,DB,12.0,1.0,198.0,6-2,Oklahoma St.,6/9/1998,1,23.0,1.0
395,cle94PorterGustin,94,cle,Porter Gustin,LB,6.0,1.0,260.0,6-5,USC,2/8/1997,2,24.0,1.0
396,cle62BlakeHance,62,cle,Blake Hance,T,17.0,8.0,310.0,6-6,Northwestern,1/11/1996,0,25.0,4.0
397,cle53NickHarris,53,cle,Nick Harris,OL,11.0,1.0,293.0,6-1,Washington,11/13/1998,1,23.0,1.0
398,cle34TimHarris,34,cle,Tim Harris,CB,1.0,0.0,197.0,6-2,Virginia,7/31/1995,1,26.0,0.0
399,cle33RonnieHarrison,33,cle,Ronnie Harrison,SS,12.0,11.0,214.0,6-3,Alabama,4/18/1997,3,24.0,4.0
400,cle54WillieHarvey,54,cle,Willie Harvey,LB,2.0,0.0,230.0,5-11,Iowa St.,1/9/1996,2,25.0,0.0
401,cle82RashardHiggins,82,cle,Rashard Higgins,WR,15.0,4.0,198.0,6-1,Colorado St.,10/7/1994,5,27.0,2.0
